IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
21,11,SEPA,SEPA112021,,,,,21,11,SEPA,SEPA112021,,,21,11,20,5,15,AM,04,0,0,0,0,,PHILADELPHIA,5.10,42,35,4,1,000,E,9701,2,0,D,Y,TRACK 10,1,2459M,2,MU,000709,001,Y,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,75000,0,H305,,0,0,0,0,H305,2,1,004,75800,,42C101,0,000000,0,1,0,1,0,,19,,19,3,2,,No,,,,761,,2021,0,0,0,0,0,0,PHILADELPHIA,101,00,00,,N,CWR,000-000-000,YARD MASTER REPORTED TWO TRAINS COLLIDED AT ROBERTS YARD IN THE SOUTH END. TRAIN 9701 & THE AIRPORT,"TRAIN 882 COLLIDED AND EACH HAD A SET OF WHEELS DERAILED. TRAINS WERE RE-RAILED AND ALL SWITCHES, FR","OGS, AND GUARD RAILS WERE INSPECTED AND DEEMED GOOD FOR NORMAL USE. THE YARD MASTER GAVE TRAIN 882 P","ERMISSION TO DEPART AT 5:08 AM, AND THEN GAVE TRAIN 9701 PERMISSION TO DEPART AT 5:13 AM. THE YARD M",ASTER DID NOT COMMUNICATE WITH TRAIN 882 TO SEE IF IT WAS CLEAR WHEN HE GAVE THE SECOND TRAIN PERMIS,"SION TO DEPART. THE ENGINEER ON TRAIN 882 DID NOT NOTICE THE OTHER TRAIN UNTIL THEY WERE TOO CLOSE,","AT WHICH POINT HE MADE AN EMERGENCY BRAKE APPLICATION, BUT MADE CONTACT WITH SIDE OF TRAIN 9701 AFTE",R PASSING A SWITCH. ENGINEER ON TRAIN 9701 LATER CLAIMED IOD.,,,,,,,,0,40.016177,-75.162595,2,5,L,,,SYSTEM
21,08,SEPA,SEPA082321,,,,,21,08,SEPA,SEPA082321,,,21,08,23,11,25,AM,13,0,0,0,7,,DOYLESTOWN,6.10,42,85,2,1,045,E,5217,1,0,D,Y,TRACK 1,3,2459.8,1,MU,000303,001,Y,,,000,,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20355,T404,,0,0,0,0,T404,1,3,045,20355,,42C017,0,000000,0,1,0,1,0,03,44,03,44,1,2,,No,,,,291,,2021,0,0,0,0,0,0,BUCKS,017,,,,Y,CWR,000-000-000,CATENARY & SIGNAL POWER WERE LOST FROM LANSDALE TO DOYLESTOWN. A BRACKET ON A PECO TELEPHONE POLE BR,OKE OFF AND WAS RESTING ON SEPTA''S SIGNAL WIRES. PECO REPLACED THEIR POLE AND SEPTA REPAIRED THE CAT,ENARY. CATENARY WAS GROUNDED AND SEVEN TRAIN PASSENGERS WERE SAFELY EVACUATED AT ROUTE 202.,,,,,,,,,,,,,0,40.290841,-75.198524,1,1,A,J,L,SYSTEM
21,08,SEPA,SEPA082521,,,,,21,08,SEPA,SEPA082521,,,21,08,25,9,40,AM,13,0,0,0,0,,MEDIA,14.60,42,90,2,1,020,E,2307,1,0,D,Y,TRACK 1,2,1854.5,1,MU,002307,001,Y,,,000,,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,25591,T404,,0,0,0,0,T404,1,2,020,25591,,42C045,0,000000,0,1,0,1,0,04,52,04,52,1,2,,No,,,,93,,2021,0,0,0,0,0,0,DELAWARE,045,,,,Y,CWR,000-000-000,CATENARY POWER WAS LOST DUE TO DOWN TREE. CATENARY AND PECO WIRES HAD DAMAGES TO BE REPAIRED.,,,,,,,,,,,,,,,0,39.913417,-75.405253,1,1,A,J,L,SYSTEM
21,12,URR,CN2102,21,12,BLE,1091309,21,12,URR,CN2102,,,21,12,29,8,55,AM,01,0,0,0,0,,PENN HILLS,1,42,42,2,2,000,,,2,0,,,2 WEST,1,,2,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,H503,,0,0,0,0,H503,2,1,009,29336,,42C003,0,000000,0,,,,,,,,,1,2,,Cl,,,,143,,2021,0,0,0,0,0,0,ALLEGHENY,003,,,,,OTH,000-000-000,CN BLE CREW WAS HAULING A 91-CAR LOADED ORE TRAIN INTO THE NORTH END OF NORTH BESSEMER YARD WHEN 4 C,ARS DERAILED DUE TO EXCESSIVE SLACK ACTION.,,,,,,,,,,,,,,,40.494066,-79.788369,2,5,,,,URR
21,12,NS,143630,,,,,21,12,NS,143630,,,21,12,02,1,15,PM,01,0,0,0,0,,NORTH EAST,B072.6,42,38,2,2,003,E,C62C,3,530,1,Y,OLD MAIN,1,0000,4,BNSF,793158,002,Y,,,000,,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,47474,T110,,0,0,0,0,T110,4,1,003,47474,,42C049,0,000000,0,1,0,1,0,06,15,06,15,1,2,,CL,,,,150,,2021,0,0,0,0,0,0,ERIE,049,,,,N,OTH,000-000-000,"C62 WAS PULLING 6 CARS, 530 TONS, 350 FEET, ON THE OLD MAIN AT NORTH EAST WHEN THE 2ND/3RD CARS DERA",ILED DUE TO THE GAUGE SHIFTING UNDER THE MOVEMENT.,,,,,,,,,,,,,,0,42.218723,-79.81298,2,5,K,,,LAKE ERIE
21,05,ATK,168772,21,05,SEPA,SEP050921,21,05,ATK,168772,,,21,05,09,11,0,PM,11,0,0,0,0,,EXTON,0029.1,42,60,4,1,000,,,,0,,,MAIN TRACK 1,5,,1,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E71L,,0,0,0,1,E71L,1,5,040,15000,,42C029,0,000000,0,0,0,0,0,,,,,1,2,,No,,,,277,,2021,0,0,0,0,0,0,CHESTER,029,,,,,CWR,,MU 389 ON TRAIN 578 HAD SMOKE AND FIRE COMING OUT OF THE TRUCK. TRAIN 578 WAS STOPPED IN THE VICINIT,"Y WEST OF EXTON STATION. THERE WERE 3 PASSENGERS ON BOARD, NO ONE SOUGHT MEDICAL ATTENTION. ALL 3 CR",EW MEMBERS WERE TAKEN TO THE HOSPITAL FROM SCENE BECAUSE OF SMOKE INHALATION.,,,,,,,,,,,,,,40.021999,-75.612963,1,1,J,,,NEC
21,11,NS,143419,,,,,21,11,NS,143419,,,21,11,08,9,28,PM,01,0,0,0,0,,PAXTANG,HP108.,42,48,4,1,001,R,21ZC,4,5421,1,Y,3 PAD TRACK,1,0000,2,DTTX,723865,024,Y,,,000,,3,0,0,0,0,0,0,0,0,0,20,0,50,0,0,2,0,4,0,0,32150,4208,H503,,0,0,0,0,H503,2,1,001,36358,,42C043,0,000000,0,1,0,1,0,01,,01,,1,2,,CL,,,,260,,2021,0,0,0,0,0,0,DAUPHIN,043,00,00,,N,CWR,000-000-000,"21TC108 PULLING WEST WITH 3 LOCOMOTIVES (NS1824, NS4467, AND NS9905), 20 LOADS AND 50 EMPTIES AT 5,4","21 TONS AND 12,895 FEET ON 3 PAD TRACK IN RUTHERFORD YARD DERAILED DTTX 723865, TTRX 370379, DTTX 68","0828, FEC 70446, BNSF 2545682, DTTX 789817, AND DTTTX 767814",,,,,,,,,,,,,0,40.255323,-76.816979,2,5,L,,,HARRISBURG LINE
21,11,NS,143439,,,,,21,11,NS,143439,,,21,11,12,7,45,AM,01,27,0,0,0,,SANKERTOWN,PT250.,42,40,1,1,011,R,12GC,3,12404,1,Y,DOUBLE-MAIN 2,4,0043,1,SH,000263,177,N,,,000,,1,0,0,2,0,0,0,0,0,0,154,0,43,0,0,0,0,4,0,0,162782,48035,H507,,0,0,0,0,H507,1,4,011,210817,,42C021,0,000000,0,1,0,1,2,09,45,09,45,1,2,,CL,,,,120,,2021,0,0,0,0,0,0,CAMBRIA,021,,,,N,CWR,000-000-000,"TRAIN 12GC211 TRAVELING EAST CROSSING OVER FROM MAIN 3 TO MAIN 2 EXPERIENCED A BROKEN KNUCKLE, CAUSI",NG 4 CARS TO DERAIL.,,,,,,,,,,,,,,0,40.474316,-78.582024,1,1,J,,,PITTSBURGH LINE
21,03,NS,140930,,,,,21,03,NS,140930,,,21,03,15,5,16,PM,01,0,0,0,0,,CONWAY,PC023.,42,45,3,1,003,E,NOTR,4,0,6,Y,516 (WC16),1,0000,2,WFRX,321144,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,10,0,2,0,0,5286,6706,M411,,0,0,0,0,M411,2,1,003,11992,,42C007,0,000000,0,2,0,0,0,03,,,,1,2,,CL,,,,186,,2021,0,0,0,0,0,0,BEAVER,007,,,,N,CWR,000-000-000,DURING NORMAL HUMPING OPERATIONS A BAD COUPLING IN 516 RESULTED IN A WIDE GAUGE AND IN TURN ROLLED R,AIL ON THE SOUTH SIDE OF THE TRACK DERAILING 12 CARS AND DAMAGING TWO SKATE RETARDERS.,,,,,,,,,,,,,,3,40.672361,-80.251826,2,5,K,,,KEYSTONE
21,12,SWP,211201SWP,,,,,21,12,SWP,211201SWP,,,21,12,01,7,48,AM,01,0,0,0,0,,UNIONTOWN,F 72.6,42,36,1,2,009,R,SWP-,3,4600,1,Y,WASHITA CUS. SPUR,2,.01,4,CBFX,315218,001,Y,,,000,,3,0,0,0,0,0,0,0,0,0,35,0,0,0,0,11,0,0,0,0,4700,28000,T110,,0,0,0,0,T110,4,2,009,32700,,42C051,0,000000,0,1,0,1,0,02,,02,,1,2,,Cl,,,,139,,2021,0,0,0,0,0,0,FAYETTE,051,00,00,,,OTH,000-000-000,SWP SHOVING EAST INTO CUSTOMER SIDETRACK WITH 3 LOCOMOTIVES AND 35 LOADS WHEN THE RAIL ROLLED UNDER,MOVEMENT DUE TO DETERIORATED CROSSTIES.,,,,,,,,,,,,,,0,39.875642,-79.713005,2,5,K,,,FM&P
21,12,NS,143728,,,,,21,12,NS,143728,,,21,12,09,1,28,AM,01,0,0,0,0,,WAYNESBURG,MG002.,42,21,4,1,017,E,N73C,1,0,1,Y,DOUBLE-MAIN 2,2,0004,1,CSXT,303327,027,N,CSXT,303327,027,N,2,0,0,0,0,0,0,0,0,0,56,0,24,0,0,0,0,24,0,0,391650,303134,E53C,,0,0,0,0,E53C,1,2,017,694784,,42C059,0,000000,0,1,0,1,0,06,58,06,58,1,2,,CL,,,,68,,2021,0,0,0,0,0,0,GREENE,059,,,,N,CWR,000-000-000,N73CA08 TRAVELING NORTH WITH LOADED CSX COAL TRAIN DERAILED 24 CARS.,,,,,,,,,,,,,,,0,39.911809,-80.220421,1,1,D,,,KEYSTONE
21,12,NS,143733,,,,,21,12,NS,143733,,,21,12,12,4,30,AM,09,14,0,0,0,,BALDWIN,ML009.,42,47,1,1,040,E,20WC,2,20,1,Y,DOUBLE-MAIN 2,3,0017,1,DTTX,766912,006,Y,,,000,,2,0,0,0,0,2,0,0,0,0,33,0,1,0,0,5,0,0,0,0,960191,226259,M404,,0,2,0,2,M404,1,3,040,1186450,,42C003,2,000000,0,1,0,1,0,02,45,02,45,1,2,,CL,,,,159,,2021,0,2,0,0,0,0,ALLEGHENY,003,,,,N,CWR,000-000-000,"EASTBOUND TRAIN 202WC11 STRUCK A ROCK SLIDE AND DERAILED TWO LOCOMOTIVES AND FIVE CARS, CAUSING LOCO",MOTIVES TO SPILL APPROXIMATELY 2470 GALLONS OF DIESEL FUEL.,,,,,,,,,,,,,,0,40.406665,-79.954499,1,1,J,,,KEYSTONE
21,12,NS,143768,,,,,21,12,NS,143768,,,21,12,15,2,59,PM,12,0,0,0,0,,ENOLA,EP071.,42,53,2,1,006,R,HO63,4,0,7,Y,CLASS TRACK 12,1,0110,2,GPLX,078171,003,Y,,,000,,2,0,0,0,0,0,0,0,0,0,32,0,4,0,0,5,0,3,0,0,177793,63909,E30C,,0,0,0,0,E30C,2,1,006,241702,,42C041,0,000000,0,1,0,1,0,07,59,07,59,1,2,,CL,,,,270,,2021,0,0,0,0,0,0,CUMBERLAND,041,,,,N,OTH,000-000-000,"HO63 IN THE PROCESS OF PLACING ONE CAR TO CT-12 EXPERIENCED A BREAK AWAY, IN A WESTWARD DIRECTION IN","TO CT-12, OF THE REAR THIRTY-SIX CARS DUE TO A BROKEN KNUCKLE (15% OLD BREAK) INITIATED BY CONTINUOU","S HIGH SWITCHING IMPACTS, WHICH RESULTED IN THE DEERAILMENT OF 8 CARS.",,,,,,,,,,,,,0,40.299197,-76.924148,2,5,K,,,PORT ROAD BR.
21,12,URR,21311,,,,,21,12,URR,21311,,,21,12,22,2,1,AM,01,0,0,0,0,,BRADDOCK,7,42,32,4,1,004,E,2ROE,4,0,7,Y,7 PORT PERRY (WE),1,,4,BLE,035572,009,Y,,,000,,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,9,0,0,0,0,5852,40000,T110,,0,0,0,0,T110,4,1,004,45852,,42C003,0,000000,0,1,,1,,11,01,11,01,1,2,,Cl,,,,173,,2021,0,0,0,0,0,0,ALLEGHENY,003,,,,N,OTH,000-000-000,ET REMOTE CREW WAS SHOVING 20 LOADED ORE HOPPERS INTO NON-FRA US STEEL ET TRESTLE TRACK 7 PORT PERRY,(WE) WHEN 9 CARS DERAILED DUE TO WIDE GAGE BROUGHT ON BY DEFECTIVE TIES.,,,,,,,,,,,,,,3,40.394231,-79.855238,2,5,K,,,ET
21,08,ATK,168158,,,,,21,08,ATK,168158,,,21,08,23,1,0,PM,01,0,0,0,0,,PHILADELPHIA,0001.0,42,95,2,1,008,R,YP31,2,0,7,Y,2 LEAD,1,,2,AMT,082605,004,N,,,000,,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,17185,23695,H605,H702,0,0,0,0,H605,2,1,008,40880,,42C101,0,000000,0,1,0,1,0,06,,06,,1,2,,No,,,,211,,2021,0,0,0,0,0,0,PHILADELPHIA,101,,,,N,CWR,,"DURING YARD SWITCHING, YP-31 CREW OPERATED THROUGH AN IMPROPERLY LINED SWITCH. THE 2LPL SWITCH WAS R",AN THROUGH AND THEN REVERSED OVER. THE RESULTING DAMAGE BROKE THE 2LPL SWITCH AND A DERAILED 2AN AMF,LEET COACH.,,,,,,,,,,,,,0,39.962307,-75.183576,2,5,L,,,SOSS
21,07,PRSX,7252021002,,,,,21,07,PRSX,7252021002,,,21,07,28,7,45,AM,01,0,0,0,0,,CHAMBERSBURG,YARD,42,78,1,3,005,E,JOB,4,6879,1,Y,3,X,,2,BNSF,254769,103,Y,,,000,,1,0,0,0,0,0,0,0,0,0,103,0,0,0,0,1,0,0,0,0,15000,25000,H702,H704,0,0,0,0,H702,2,X,005,40000,,42C055,0,000000,0,1,0,1,0,09,30,09,30,1,2,,No,,,,301,,2021,0,0,0,0,0,0,FRANKLIN,055,00,00,,,OTH,000-000-000,AT 0745 JOB 1 PULLED A CUT OF CARS FROM TRACK 3. JOB 1 WENT TO SHOVE THE CARS BACK TOWARDS THE YARD.,THE CONDUCTOR FAILED TO DOUBLE CHECK HIS LINEUP AND RAN THROUGH THE TRACK 3 SWITCH. THE CONDUCTOR F,AILED TO NOTICE THE DAMAGED SWITCH. WHEN JOB 1 WENT TO PULL BACK OUT OF TRACK 3 ONE RAILCAR DERAILED,.,,,,,,,,,,,,0,39.9051,-77.65336,2,5,K,,,YARD
21,03,NBER,NBER030121,,,,,21,03,NBER,NBER030121,,,21,03,01,10,0,AM,01,0,0,0,0,,BELLEFONTE,33.5,42,40,2,3,010,E,NBER,1,1040,1,Y,BELLEFONTE BRANCH,1,0.854,1,SOU,088083,008,Y,,,000,,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,22504,T001,,0,0,0,0,T001,1,1,010,22504,,42C027,0,000000,0,1,0,1,0,04,,04,,1,2,,Cl,,,,221,,2021,0,0,0,0,0,0,CENTRE,027,,,,N,OTH,000-000-000,TRAIN WAS TRAVERSING A HIGHWAY GRADE CROSSING AND THE TRAIN UNEXPECTEDLY WENT IN TO EMERGENCY. THE C,ONDUCTOR DISCOVERED THAT THE LAST TWO CARS OF THE TRAIN DERAILED AND WAS DUE TO A SOFT ROADBED FROM,ICE AND SNOW THAWING.,,,,,,,,,,,,,0,40.910863,-77.781995,2,3,,,,SYSTEM
21,02,ATK,166602,21,02,NS,140687,21,02,ATK,166602,,,21,02,20,1,30,AM,01,0,0,0,0,,ELIZABETHTOWN,0090.2,42,18,4,1,000,,,,0,,,TRACK 2,1,,3,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11311,T002,,0,0,0,0,T002,3,1,000,11311,,42C071,0,000000,0,0,0,0,0,,,,,1,2,,No,,,,119,,2021,0,0,0,0,0,0,LANCASTER,071,,,,,CWR,,WHILE NS H22 WAS PULLING LOADED CARS OUT OF CONEWAGO SIDING AT MP 90.2; EMPTY CAR GATX 2631 REAR AXL,"E ""B"" END DERAILED.",,,,,,,,,,,,,,,40.158358,-76.665575,2,5,L,,,SOSS
21,02,CRSH,140701,,,,,21,02,CRSH,140701,,,21,02,22,12,45,AM,01,0,0,0,0,,TRAINER,001.00,42,30,4,1,003,E,FC31,1,869,4,Y,SCALE TRACK,1,0000,2,TILX,621845,014,Y,,,000,,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,26334,5000,M101,,0,0,0,0,M101,2,1,003,31334,,42C045,0,000000,0,1,0,1,0,10,50,10,48,1,2,,Cl,,,,62,,2021,0,0,0,0,0,0,DELAWARE,045,,,,N,OTH,000-000-000,CREW DERAILED ONE RAILCAR WHILE PULLING NEAR CUSTOMER FACILITY,,,,,,,,,,,,,,,0,39.806265,-74.434205,2,5,K,,,SOUTH JERSEY
21,01,NS,140282,,,,,21,01,NS,140282,,,21,01,17,12,5,AM,04,0,0,0,0,,CONWAY,PC023.,42,30,4,6,000,E,NOTR,3,0,6,Y,WF901/902,1,0000,2,ICE,067063,076,N,,,000,,0,0,0,0,0,0,0,0,0,0,50,0,155,0,0,0,0,2,0,0,49384,0,E30C,,0,0,0,0,E30C,2,1,001,59532,,42C007,0,000000,0,0,0,0,0,,,,,3,2,,CL,,,,484,,2021,0,0,0,0,0,0,BEAVER,007,,,,N,CWR,000-000-000,CE22 WAS SHOVING 13Q (76 CARS - 5725 TONS 4451 FEET) INTO TRACK 903. AS THE CREW WAS STOPPING THE KN,"UCKLE ON CAR 68H/C HSTX 13003 CAUSING THE LAST 9 CARS TO ROLL INTO THE SIDE OF 902 TRACKS, WHICH IN",TURN PUSHED INTO THE SIDE OF 901 TRACK. 15NC17 WASS SITTING ON 901 AND 902 TRACK. CARS CEFX 380089 D,"ERAILED ALL WHEELS, UTLX 212446 DERAILED ALL WHEELS, NATX 310231 DERAILED A SET OF TRUCKS. CARS ICE","67063 AND CEFX 380055, AND RCPE 49325 DIDN''T DERAIL, BUT HAD DAMAGE FROM SIDE SWIPE.",,,,,,,,,,,0,40.672361,-80.251826,2,5,K,,,KEYSTONE
21,01,NS,140282,,,,,21,01,NS,140282,,,21,01,17,12,5,AM,04,0,0,0,0,,CONWAY,PC023.,42,30,4,6,001,E,CE22,3,0,7,Y,WF903,1,0000,2,CEFX,380089,076,N,CEFX,380089,076,N,2,0,0,0,0,0,0,0,0,0,33,0,43,0,0,0,0,1,0,0,10148,0,E30C,,0,0,0,0,E30C,2,1,001,59532,,42C007,0,000000,0,0,0,0,0,,,,,1,2,,CL,,,,484,,2021,0,0,0,0,0,0,BEAVER,007,,,,N,CWR,000-000-000,CE22 WAS SHOVING 13Q (76 CARS - 5725 TONS 4451 FEET) INTO TRACK 903. AS THE CREW WAS STOPPING THE KN,"UCKLE ON CAR 68H/C HSTX 13003 CAUSING THE LAST 9 CARS TO ROLL INTO THE SIDE OF 902 TRACKS, WHICH IN",TURN PUSHED INTO THE SIDE OF 901 TRACK. 15NC17 WASS SITTING ON 901 AND 902 TRACK. CARS CEFX 380089 D,"ERAILED ALL WHEELS, UTLX 212446 DERAILED ALL WHEELS, NATX 310231 DERAILED A SET OF TRUCKS. CARS ICE","67063 AND CEFX 380055, AND RCPE 49325 DIDN''T DERAIL, BUT HAD DAMAGE FROM SIDE SWIPE.",,,,,,,,,,,0,40.672361,-80.251826,2,5,K,,,KEYSTONE
21,01,NS,140374,,,,,21,01,ZLFS,INDUSTRY,,,21,01,25,12,45,PM,01,0,0,0,0,,LEOLA,HZ035.,42,29,2,1,006,E,H28H,4,1000,1,Y,LANCASTER FOUNDRY 1,1,0000,4,NS,006320,002,N,,,000,,2,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12578,0,T314,,0,0,0,0,T314,4,1,006,12578,,42C071,0,000000,0,1,0,1,0,04,45,04,45,1,2,,CL,,,,114,,2021,0,0,0,0,0,0,LANCASTER,071,,,,N,OTH,000-000-000,H28 SHOVING WEST INTO LANCASTER FOUNDRY DERAILED ONE SET OF TRUCKS ON LOCOMOTIVE NS 6320 DUE TO WORN,SWITCH POINT.,,,,,,,,,,,,,,0,40.067021,-76.214448,2,5,K,,,NEW HOLLAND SEC.
21,01,SEPA,SEP011521,,,,,21,01,SEPA,SEP011521,,,21,01,15,4,53,PM,13,0,0,0,2,,PHILADELPHIA,7.20,42,48,2,2,050,E,449,2,0,D,Y,TRACK 1,4,910.22,1,MU,000381,001,Y,,,000,,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10000,5948,T404,,0,0,0,0,T404,1,4,050,15948,,42C101,0,000000,0,1,0,2,0,01,38,01,38,1,2,,No,,,,400,,2021,0,0,0,0,0,0,PHILADELPHIA,101,,,,Y,CWR,000-000-000,BROKEN SUPPORT NORTH OF EASTWICK STATION ON NO.1 TRACK CAUSED DAMAGE TO THE PANTOGRAPHS ON TRAIN 449,. TRAIN 449 STOPPED AT EASTWICK STATION WITH BOTH PANS DROPPED. TRAIN WAS ANNULLED. 2 PASSENGERS FRO,M 449 WERE EVACUATED. TRAIN 449 HAD TO BE RESCUED FROM THE STATION USING A DIESEL LOCOMOTIVE. PANTOG,RAPHS ON CAR MU 381 AND MU 443 HAD TO REPLACED. POWER DEPARTMENT PERFORMED REPAIRS ON OVERHEAD WIRE.,,,,,,,,,,,,0,39.893335,-75.243467,1,1,A,J,L,SYSTEM
21,07,DL,210701,,,,,21,07,DL,210701,,,21,07,07,4,40,PM,01,0,0,0,0,,SCRANTON,133.75,42,89,2,2,007,E,PO-7,4,0,1,Y,MALL SIDING,2,,2,DL,003000,002,N,,,000,,4,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,50500,29198,T314,T313,0,0,0,0,T314,2,2,007,79698,,42C069,0,000000,0,1,0,1,1,09,30,09,30,1,2,,Cl,,,,68,,2021,0,0,0,0,0,0,LACKAWANNA,069,,,,N,OTH,000-000-000,LOCOMOTIVE DERAILED AT SWITCH POINT DUE TO WORN/BROKEN SWITCH POINTS,,,,,,,,,,,,,,,0,41.410087,-75.672221,2,5,,,,POCONO
21,11,CSX,000201287,,,,,21,11,CSX,000201287,,,21,11,12,3,0,PM,12,0,0,0,0,,PHILADELPHIA,0005.0,42,68,2,1,002,E,,4,0,6,N,YARD LEAD,1,0000.0,2,UTLX,959432,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18014,100,H318,,0,0,0,0,H318,2,1,002,55113,,42C101,0,000000,0,0,0,0,0,,,,,1,2,,CL,,,,92,,2021,0,0,0,0,0,0,PHILADELPHIA,101,00,00,,N,OTH,000-000-000,Y191 KICKED CARS INTO TRACK A CLEAR TRACK AND THEY ROLLED OUT AND SIDE SWIPED ANOTHER TRAIN.,,,,,,,,,,,,,,,0,39.898302,-75.16734,2,5,,,,NON SUBDIVISION
21,11,CSX,000201287,,,,,21,11,CSX,000201287,,,21,11,12,3,0,PM,12,0,0,0,0,,PHILADELPHIA,0005.0,42,68,2,1,000,E,Q371,4,7688,1,Y,YARD LEAD,1,0000.0,2,NATX,001065,131,N,,,000,N,4,0,0,0,0,0,0,0,0,0,20,0,127,0,0,0,0,0,0,0,36999,0,H318,,0,0,0,0,H318,2,1,002,55113,,42C101,0,000000,0,1,0,1,0,08,,08,,3,2,,CL,,,,92,,2021,0,0,0,0,0,0,PHILADELPHIA,101,00,00,,N,OTH,000-000-000,Y191 KICKED CARS INTO TRACK A CLEAR TRACK AND THEY ROLLED OUT AND SIDE SWIPED ANOTHER TRAIN.,,,,,,,,,,,,,,,0,39.898302,-75.16734,2,5,,,,NON SUBDIVISION
21,09,NS,142825,,,,,21,09,NS,142825,,,21,09,12,11,30,PM,12,5,1,0,0,,CONWAY,PC023.,42,72,4,1,005,E,NOTR,4,0,5,Y,520,1,0000,2,PROX,051132,026,Y,,,000,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,35000,11538,H312,,0,0,0,0,H312,2,1,005,57438,,42C007,0,000000,0,1,0,0,0,08,18,,,1,2,,CL,,,,90,,2021,0,0,0,0,0,0,BEAVER,007,,,,N,CWR,000-000-000,DURING NORMAL SWITCHING OPERATIONS THE HY20 SWITCHING INTO 520 CARS BYPASSED AND DERAILED.,,,,,,,,,,,,,,,1,40.672361,-80.251826,2,5,K,,,KEYSTONE
21,09,CSX,000200209,,,,,21,09,CSX,000200209,,,21,09,20,1,30,AM,01,0,0,0,0,,MCKEESPORT,0317.0,42,63,4,1,007,E,Y390,3,0,7,Y,SWITCHING LEAD,1,0000.0,2,SHPX,206930,001,N,,,000,N,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,3,0,0,17560,500,H702,,0,0,0,0,H702,2,1,007,18060,,42C003,0,000000,0,1,0,0,0,02,30,,,1,2,,CL,,,,189,,2021,0,0,0,0,0,0,ALLEGHENY,003,00,00,,N,OTH,000-000-000,Y39019 WAS  SWITCHING CARS THE EMPLOYEE RAN THRU AN IMPROPERLY LINED SWITCH. AFTER RUNNING THRU THE,SWITCH HE MADE A REVERSE MOVEMENT THEN A FORWARD MOVEMENT CAUSING A  FOUR CARS TO DERAIL.,,,,,,,,,,,,,,1,40.384783,-79.845755,2,5,,,,PITTSBURGH
