IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
22,02,NIRC,9419000697,22,02,NICD,N2260004,22,02,NIRC,9419000697,,,22,02,13,11,15,PM,12,0,0,0,0,,CHICAGO,6.55,17,14,4,2,000,,,2,0,,,TRACK 2,4,.54148,1,,,000,,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39710,M599,,0,0,1,0,M599,1,4,065,39710,,17C031,0,000000,0,0,0,0,0,,,,,2,4,,No,,,,367,,2022,0,0,0,0,0,0,COOK,031,,,,,CWR,000-000-000,METRA TRAIN #309 CALLED IN A DECEASED BODY DISCOVERED NEAR TRACK #2 NEAR 51ST STREET STATION. FURTHE,R INVESTIGATION DISCOVERED THAT A TRESPASSER HAD BEEN HANGING ON THE OUTSIDE OF SOUTHBOUND SOUTH SHO,"RE TRAIN #9613 AND THE TRESPASSER STRUCK A HANDRAIL AT 51ST/53RD ST. STATION, DAMAGING AND CAUSING R","EMOVAL OF THE RAILING, JUST NORTH OF WHERE THE BODY WAS DISCOVERED.",,,,,,,,,,,,,41.80062,-87.58709,1,1,J,Q,,ELECTRIC
22,02,NIRC,9419000703,,,,,22,02,NIRC,9419000703,,,22,02,18,3,0,PM,12,0,0,0,18,,CHICAGO,8.40,17,25,2,1,015,E,326,1,0,D,Y,NORTHWARD,2,.11780,1,METX,001337,004,N,METX,001337,004,N,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,59199,18308,T404,E74L,0,0,0,0,T404,1,2,015,77507,,17C031,0,000000,0,1,0,1,0,06,30,05,20,1,4,,No,,,,574,,2022,0,0,0,0,0,0,COOK,031,,,,Y,CWR,000-000-000,"NORTHBOUND TRAIN #326 STRUCK AN OLD COMMUNICATION WIRE THAT WAS SAGGING, DAMAGING THE CATENARY AND C","AUSING THE PANTOGRAPH TO SWING OUT OF ALIGNMENT. WHEN THE TRAIN ENTERED THE TUNNEL NEAR MP 8.4, 70TH","AVENUE, THE DAMAGED PANTOGRAPH WAS BENT OVER BACKWARDS. THE PANTOGRAPH AND LOOSE WIRE BEGAN BURNING","A HOLE IN THE ROOF OF THE LAST CAR, #1337. UPON OBSERVING THE SITUATION, CONDUCTOR ISSUED AN EMERGE",NCY RADIO CALL & THE TRAIN STOPPED. THERE WAS SIGNIFICANT CATENARY DAMAGE WITH WIRES PULLED DOWN. TH,E TRAIN WAS DE-ENERGIZED & PASSENGERS EVACUATED WITH NO INJURIES REPORTED.,,,,,,,,,,0,41.77088,-87.59269,1,1,J,Q,,SOUTHCHICAGO
22,01,UP,0122HL012,,,,,22,01,UP,0122HL012,,,22,01,01,8,20,AM,01,48,0,0,0,,CHARITON,34.3,19,7,2,6,023,R,MDME,2,19978,1,Y,SINGLE MAIN TRACK,4,8.0,1,VTGX,017215,083,Y,VTGX,017215,083,Y,3,0,1,0,0,0,0,0,0,0,148,0,22,0,0,1,0,0,0,0,19905,633100,E53C,,0,0,0,0,E53C,1,4,023,653005,,19C117,0,000000,0,1,0,0,1,07,50,,,1,6,,CL,,,,752,,2022,0,0,0,0,0,0,LUCAS,117,00,00,,N,CWR,000-000-000,MDMEW-31 WAS OPERATING SOUTHWARD AND RECEIVED DEFECT DETECTED MESSAGE AT MP 61.6.  CONDUCTOR INSPECT,"ED TRAIN AND FOUND NO HOT WHEEL/JOURNAL ON INDICATED AXLE.  AFTER INSPECTION, TRAIN CONTINUED SOUTHW",ARD AND AT MP 39.4 TRAIN RECEIVED A SECOND DEFECT DETECTED MESSAGE ON SAME AXLE.  AFTER JOB BRIEFING,"WITH TRAIN DISPATCHER REGARDING THIS ALARM AND THE TRAIN''S KEY TRAIN STATUS, TRAIN MANAGEMENT INSTR",UCTED CREW TO PROCEED TO WILLIAMSON (MP 29.5) NOT EXCEEDING 10 MILES PER HOUR AND SET THE CAR OUT TH,ERE.  MTM WAS IN THE AREA AND ADVISED CREW OF AVAILABILITY TO ASSIST WITH SETOUT.  AS THE TRAIN APPR,"OACHED MTM LOCATION AT MP 29.8, MTM OBSERVED CAR WAS DERAILED AND STOPPED MOVMENT.  INVESTIGATION RE",VEALED CAUSE OF DERAILMENT TO BE OVERHEATED JOURNAL.,,,,,,,,0,41.151984,-93.239412,1,1,D,,,TRENTON SUB
22,01,BNSF,CA0122107,,,,,22,01,HVGZ,INDUSTRY,,,22,01,11,10,45,PM,01,0,0,0,0,,RANCHO CUCAMONGA,43.0,06,63,4,1,005,E,RCAL,2,1310,1,Y,1353,1,0,4,BNSF,000190,002,,,,000,,3,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,800,47000,T110,,0,0,0,0,T110,4,1,005,47800,,06C071,0,000000,0,1,0,1,1,03,45,03,45,1,7,,CL,,,,191,,2022,0,0,0,0,0,0,SAN BERNARDINO,071,,,,N,OTH,000-000-000,R-CAL3011-11 DERAILED 2 LOCOMOTIVES WHILE SHOVING INDUSTRY TRACK 1353 DUE TO TRACK WIDE GAGE DEFECTI,"VE OR MISSING CROSSTIES.  NO HAZARDOUS MATERIALS WERE RELEASED. INDUSTRY TRACK COST 47,000.",,,,,,,,,,,,,,0,34.088427,-117.553675,2,5,K,,,SAN GABRIEL (SCAX)
22,01,BNSF,CA0122110,,,,,22,01,UP,0122LA031,,,22,01,13,2,21,AM,01,13,2,0,0,,TEHACHAPI,358.0,06,45,4,1,022,R,HBAR,1,6517,1,Y,MAIN 2 TRACK,2,0,1,CBTX,784857,051,N,,,000,,8,0,0,0,0,0,0,0,0,0,32,0,59,0,0,0,0,6,0,0,412393,0,H518,,0,0,0,0,H518,1,2,022,1024218,,06C029,0,000000,0,1,0,1,0,03,40,03,40,1,7,,CL,,,,159,,2022,0,0,0,0,0,0,KERN,029,,,,N,CWR,000-000-000,H-BARPAS9-12 DERAILED 6 RAILCARS WHILE CROSSING OVER FROM MAIN 1 TRACK TO MAIN 2 TRACK DUE TO EXCESS,IVE DYNAMIC BRAKING.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,35.143884,-118.47529,1,1,Q,,,MOJAVE (UP)
22,01,BNSF,CA0122115,,,,,22,01,PEND,INDUSTRY,,,22,01,26,5,0,AM,01,0,0,0,0,,LONG BEACH,28.5,06,50,1,4,000,E,JFE4,4,383,6,N,15,1,0,2,FEC,004424,001,Y,,,000,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,17000,0,H607,,0,0,0,0,H607,2,1,006,17800,,06C037,0,000000,0,0,0,0,0,,,,,3,7,,CL,,,,361,,2022,0,0,0,0,0,0,LOS ANGELES,037,,,,N,OTH,000-000-000,S-LPCLBT1-21 IMPACTED A STANDING CUT OF RAILCARS WHILE PULLING INTO YARD TRACK 15.  THE STANDING CUT,OF RAILCARS IN TURN DERAILED 5 RAILCARS THAT IMPACTED THE S-LBELPK1-25 IN ADJACENT TRACK.  CAUSE WA,S FAILURE TO COMPLY WITH RESTRICTED SPEED. A TOTAL OF 5 RAILCARS WERE DERAILED AND THERE WERE ADDITI,ONAL EQUIPMENT DAMAGES. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,0,33.755857,-118.248268,2,5,K,,,HARBOR (PHL)
22,01,BNSF,CA0122115,,,,,22,01,PEND,INDUSTRY,,,22,01,26,5,0,AM,01,0,0,0,0,,LONG BEACH,28.5,06,50,1,4,000,E,SLBE,3,9136,1,N,15,1,0,2,BNSF,004642,001,,,,000,,2,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,800,0,H607,,0,0,0,0,H607,2,1,006,17800,,06C037,0,000000,0,0,0,0,0,,,,,3,7,,CL,,,,361,,2022,0,0,0,0,0,0,LOS ANGELES,037,,,,N,OTH,000-000-000,S-LPCLBT1-21 IMPACTED A STANDING CUT OF RAILCARS WHILE PULLING INTO YARD TRACK 15.  THE STANDING CUT,OF RAILCARS IN TURN DERAILED 5 RAILCARS THAT IMPACTED THE S-LBELPK1-25 IN ADJACENT TRACK.  CAUSE WA,S FAILURE TO COMPLY WITH RESTRICTED SPEED. A TOTAL OF 5 RAILCARS WERE DERAILED AND THERE WERE ADDITI,ONAL EQUIPMENT DAMAGES. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,0,33.755857,-118.248268,2,5,K,,,HARBOR (PHL)
22,01,BNSF,CA0122115,,,,,22,01,PEND,INDUSTRY,,,22,01,26,5,0,AM,01,0,0,0,0,,LONG BEACH,28.5,06,50,1,4,006,E,SLPC,4,9339,1,Y,15,1,0,2,BNSF,003955,001,,,,000,,4,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,H607,,0,0,0,0,H607,2,1,006,17800,,06C037,0,000000,0,1,0,1,0,05,01,05,01,1,7,,CL,,,,361,,2022,0,0,0,0,0,0,LOS ANGELES,037,,,,N,OTH,000-000-000,S-LPCLBT1-21 IMPACTED A STANDING CUT OF RAILCARS WHILE PULLING INTO YARD TRACK 15.  THE STANDING CUT,OF RAILCARS IN TURN DERAILED 5 RAILCARS THAT IMPACTED THE S-LBELPK1-25 IN ADJACENT TRACK.  CAUSE WA,S FAILURE TO COMPLY WITH RESTRICTED SPEED. A TOTAL OF 5 RAILCARS WERE DERAILED AND THERE WERE ADDITI,ONAL EQUIPMENT DAMAGES. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,0,33.755857,-118.248268,2,5,K,,,HARBOR (PHL)
22,01,UP,0122LA038,,,,,22,01,UP,0122LA038,,,22,01,14,2,30,PM,09,0,0,0,0,,BLOOMINGTON,535.09,06,59,2,1,001,E,YWC2,3,66,7,Y,YARD 099,1,,2,MP,641945,004,N,,,000,,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,9902,152326,M404,,0,0,0,0,M404,2,1,001,162228,,06C071,0,000000,0,1,0,0,0,07,,,,1,7,,CL,,,,141,,2022,0,0,0,0,0,0,SAN BERNARDINO,071,,,,N,OTH,000-000-000,"WHILE HUMPING CARS ON TRACK 99, THE CNW340377 ROLLED OVER A BROKEN BRAKE HEAD BEAM LAYING IN THE TRA","CK, DERAILING THE CNW340377 AND MP641945.",,,,,,,,,,,,,,1,34.066634,-117.390112,2,5,K,,,ALHAMBRA SUB
22,01,UP,0122NC064,,,,,22,01,UP,0122NC064,,,22,01,22,1,50,PM,01,0,0,0,0,,STOCKTON,91.03,06,54,2,1,004,E,YST1,4,915,7,Y,YARD 141,1,,2,TTZX,865196,009,N,,,000,,2,0,0,0,0,0,0,0,0,0,11,0,10,0,0,1,0,3,0,0,21475,4570,H307,,0,0,0,0,H307,2,1,004,26045,,06C077,0,000000,0,2,0,0,0,06,50,,,1,7,,CL,,,,308,,2022,0,0,0,0,0,0,SAN JOAQUIN,077,00,00,,N,OTH,000-000-000,THE YST11R-22 FAILED TO ENSURE THEIR INTENDED ROUTE WAS LINED.  THEY WERE IN THE PROCESS OF SETTING,"A BAD ORDER CAR OUT TO THE STOCKTON RIP, WHEN THEY FAILED TO LINE THE 4 LEAD SWITCH, RUNNING 
THROU","GH THE SWITCH,  AFTER RUNNING THROUGH THE 4 LEAD SWITCH, THE CREW MADE A REVERSE MOVEMENT, DERAILING",4 CARS.,,,,,,,,,,,,1,37.916392,-121.273336,2,5,,,,OAKLAND SUB
22,02,ATK,169741,,,,,22,02,ATK,169741,,,22,02,09,4,7,AM,09,0,0,0,0,,HAVRE DE GRACE,0061.5,24,22,4,1,032,E,A161,1,0,A,Y,MAIN TRACK 2,7,,1,AMTA,016121,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300000,0,H699,,0,0,0,2,H699,1,7,032,1600000,,24C025,1,000000,0,1,0,0,0,08,08,,,3,2,,No,,,,185,,2022,0,1,0,0,0,0,HARFORD,025,,,,N,CWR,,STABILIZER A16121 COLLIDED WITH STOPPED TAMPER A11038 AT GRACE/MP 61.5 ON THE AMTRAK PW LINE. EQUIPM,"ENT WAS SHOVED APPROX. 200FT, BUT DID NOT DERAIL, RESULTING IN TWO EMPLOYEE INJURIES.",,,,,,,,,,,,,,0,39.542716,-76.107698,1,1,G,J,,NEC
22,01,UP,0122NC078,,,,,22,01,CAGQ,INDUSTRY,,,22,01,29,3,10,AM,12,0,0,0,0,,OAKDALE,122.87,06,41,4,1,004,E,LRS9,3,1210,1,Y,INDUSTRY 760,1,,4,TBOX,644593,023,Y,,,000,,2,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,0,0,0,1651,150,H302,,0,0,0,0,H302,4,1,004,28881,,06C099,0,000000,0,1,0,1,1,07,10,07,10,1,7,,CL,,,,326,,2022,0,0,0,0,0,0,STANISLAUS,099,00,00,,N,OTH,000-000-000,LRS94-28 CREW WAS SERVICING CONAGRA FOODS.  CREW PULLED LOADS FROM PLANT AND SET OVER TOWARDS LEAD.,"FOREMAN WENT INTO PLANT TO PREPARE FOR SHOVE PROTECTION, AND SPOTTING.  SW1 WAS TO TEND THE SWITCH","AND SEND THE SPOT CARS INTO INDUSTRY TOWARDS FOREMAN, SW1 SIDESWIPED THE CARS HE LEFT ON THE LEAD.",INDUSTRY MAINTAINED TRACK.,,,,,,,,,,,,0,37.759416,-120.842703,2,5,,,,OAKDALE IND LD
22,01,UP,0122NC078,,,,,22,01,CAGQ,INDUSTRY,,,22,01,29,3,10,AM,12,0,0,0,0,,OAKDALE,122.87,06,41,4,1,000,E,,,39,5,N,INDUSTRY 760,1,,4,TBOX,666324,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27080,0,H302,,0,0,0,0,H302,4,1,004,28881,,06C099,0,000000,0,0,0,0,0,,,,,3,7,,CL,,,,326,,2022,0,0,0,0,0,0,STANISLAUS,099,00,00,,N,OTH,000-000-000,LRS94-28 CREW WAS SERVICING CONAGRA FOODS.  CREW PULLED LOADS FROM PLANT AND SET OVER TOWARDS LEAD.,"FOREMAN WENT INTO PLANT TO PREPARE FOR SHOVE PROTECTION, AND SPOTTING.  SW1 WAS TO TEND THE SWITCH","AND SEND THE SPOT CARS INTO INDUSTRY TOWARDS FOREMAN, SW1 SIDESWIPED THE CARS HE LEFT ON THE LEAD.",INDUSTRY MAINTAINED TRACK.,,,,,,,,,,,,0,37.759416,-120.842703,2,5,,,,OAKDALE IND LD
22,03,NICD,N2200003,,,,,22,03,NICD,N2200003,,,22,03,21,11,0,PM,01,0,0,0,0,,CHESTERTON,43.70,18,41,4,1,005,E,CUT,4,0,6,Y,MAIN,4,,1,NICD,000037,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,24430,6859,H307,,0,0,0,0,H307,1,4,005,31289,,18C127,0,000000,0,1,,,,05,,,,1,4,,No,,,,252,,2022,0,0,0,0,0,0,PORTER,127,00,00,,N,OTH,000-000-000,ON 03/21/22 IN AN ATTEMPT TO MAKE ROOM ON THE EAST END OF TRACK ONE IN DUNE PARK THE OPERATOR FAILED,TO HEAR RADIO COMMUNICATIONS FROM THE GUY PROVIDING POINT PROTECTION.  THIS FAILURE CAUSED THE OPER,ATOR TO BACK 13 CARS INTO ANOTHER 12 CARS DERAILING.,,,,,,,,,,,,,0,41.645341,-87.059816,1,1,,,,SYSTEM
22,01,UP,0122NC079,,,,,22,01,UP,0122NC079,,,22,01,24,1,13,PM,13,0,0,0,0,,ROSEVILLE,107.0,06,56,2,1,000,R,,,34,5,N,YARD 570,1,,2,FXE,911353,001,N,,,000,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13110,0,M201,,0,0,0,0,M201,2,1,000,13110,,06C061,0,000000,0,0,0,0,0,,,,,1,7,,CL,,,,110,,2022,0,0,0,0,0,0,PLACER,061,,,,N,OTH,000-000-000,"RAILCAR FXE911353 FOUND DAMAGED ON INSPECTION, WITH NO KNOWLEDGE OF INCIDENT.  NO DERAILMENT OR  TRA",CK DAMAGE.,,,,,,,,,,,,,,0,38.754465,-121.278445,2,5,,,,ROSEVILLE SUB
22,01,UP,0122NC034,,,,,22,01,UP,0122NC034,,,22,01,01,5,55,AM,12,0,0,0,0,,STOCKTON,91.7,06,37,1,1,004,R,YST3,1,754,7,Y,YARD 018,1,,2,TBOX,641867,006,N,,,000,,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14347,9598,H318,,0,0,0,0,H318,2,1,004,30442,,06C077,0,000000,0,2,0,0,0,06,55,,,3,7,,CL,,,,314,,2022,0,0,0,0,0,0,SAN JOAQUIN,077,00,00,,N,OTH,000-000-000,THE YST33R-31 WAS SWITCHING CARS AT THE WEST END OF STOCKTON YARD WHEN A CAR THAT HAD PREVIOUSLY BEE,N SWITCHED INTO TRACK 18 ROLLED BACK INTO THE FOUL OF THE SWITCH AGAINST THEIR CUT OF CARS.  AS CREW,"WAS  SWITCHING UNAWARE OF THE CARS ROLLING OUT OF TRACK 18, THEY CONTINUED TO SWITCH, THUS CAUSING",CAR TO DERAIL.,,,,,,,,,,,,3,37.926017,-121.272896,2,5,,,,OAKLAND SUB
22,01,NS,144010,,,,,22,01,NS,144010,,,22,01,12,4,40,PM,12,0,0,0,0,,IRONDALE,791.00,01,49,3,1,002,E,AB03,1,0,7,Y,CT49,2,0000,2,DTTX,073023,003,Y,,,000,,3,0,0,0,0,0,0,0,0,0,8,0,14,0,0,2,0,0,0,0,8200,4046,M411,,0,0,0,0,M411,2,2,002,12246,,01C073,0,000000,0,1,0,0,0,02,45,,,1,3,,CL,,,,173,,2022,0,0,0,0,0,0,JEFFERSON,073,,,,N,CWR,000-000-000,"AB03 WHILE REHUMPING CT28 IN FULL AUTOMATIC CUT DTTX 063023 FOR CT49 FOLLOWED BY TILX 113027, DERAIL","ING THE R3,4 WHEELS ON TILX 113027 AND THE Y,Z WHEELS ON THE DTTX 073023.",,,,,,,,,,,,,,1,33.548905,-86.678009,2,5,K,,,EAST END
22,01,NS,144029,,,,,22,01,NS,144029,,,22,01,15,6,0,AM,13,0,0,0,0,,CALERA,134.00,01,50,1,2,010,E,63QA,3,0,8,Y,ARGOS #3,1,0000,4,NS,003647,001,N,,,000,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,16000,H702,,0,0,0,0,H702,4,1,010,16288,,01C117,0,000000,0,1,0,1,0,09,45,09,59,1,3,,CL,,,,383,,2022,0,0,0,0,0,0,SHELBY,117,,,,N,CWR,,AT APPROXIMATELY 6:00AM ON 1/15/22 63Q CONDUCTOR LINED HIS TRAIN THROUGH THE ARGOS CROSSOVERS AND IN,TO VULCAN MATERIALS. HE FAILED TO PROPERLY DOUBLE CHECK HIS ROUTE. AFTER SHOVING THE TRAIN INTO VULC,AN MATERIALS HE INSTRUCTED HIS ENGINEER TO PULL THHE LIGHT POWER BACK THROUGH THE ROUTE THEY HAD JUS,T TRAVERSED. THE SWITCH WAS GAPPED FROM BEING RUN THROUGH AND THE ENGINES DERAILED.,,,,,,,,,,,,0,33.095639,-86.802531,2,5,K,,,ANNISTON
22,01,NS,144204,,,,,22,01,NS,144204,,,22,01,31,8,5,AM,13,0,0,0,0,,MUSCLE SHOALS,401.00,01,57,2,1,005,E,AH01,4,0,7,Y,INBOUND CROSSOVER,1,0000,2,ETTX,711881,001,Y,,,000,,1,0,0,0,0,0,0,0,0,0,20,0,18,0,0,2,0,0,0,0,18500,6000,H704,,0,0,0,0,H704,2,1,005,24500,,01C033,0,000000,0,1,0,0,0,01,05,,,1,3,,CL,,,,253,,2022,0,0,0,0,0,0,COLBERT,033,00,00,,N,CWR,000-000-000,"AH01 SHOVING OVER HUMP LEAD RAN THRU THE WEST CROSSOVER OF THE CHATTANOOGA INBOUND SWITCH, COUPLED I","NTO RT05 AND PROCEEDED BACK OVER THE HUMP TRAVERSING OVER THE PREVIOUS RUN THRU SWITCH, DERAILING TW","O CARS ETTX 711881, R1,2,3,4 AND ETTX 716783 R1, RR2.",,,,,,,,,,,,,0,34.712551,-87.616782,2,5,L,,,MEMPHIS EAST
22,01,UP,0122MA005,,,,,22,01,UP,0122MA005,,,22,01,10,3,49,AM,01,0,0,0,0,,GURDON,426.85,05,35,4,1,001,E,MSPD,1,0,8,Y,YARD 040,1,,2,NS,004411,002,,,,000,,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,26580,H702,,0,0,0,0,H702,2,1,001,28830,,05C019,0,000000,0,1,0,1,0,08,39,08,39,1,5,,CL,,,,181,,2022,0,0,0,0,0,0,CLARK,019,00,00,,N,OTH,000-000-000,"THE MSPDU-08, AFTER SETTING OUT 1 ENGINE IN THE NEW YARD AT GURDON, DERAILED THE 2ND AND 3RD UNITS I",N THEIR CONSIST AT THE SOUTH CROSSOVER AS A RESULT OF AN IMPROPERLY LINED SWITCH.,,,,,,,,,,,,,,0,33.914473,-93.158255,2,5,K,,,LITTLE ROCK SUB
22,04,CSX,000204022,,,,,22,04,CSX,000204022,,,22,04,05,6,32,AM,01,0,0,0,0,,MONTGOMERY,0487.0,01,65,1,2,007,R,Q651,2,2638,1,Y,NORTHBOUND,1,0000.0,2,ETTX,854180,008,N,,,000,N,3,0,0,0,0,0,0,0,0,0,15,0,21,0,0,0,0,3,0,0,10947,1860,H704,,0,0,0,0,H704,2,1,007,12807,,01C101,0,000000,0,1,0,1,0,01,52,01,52,1,3,,CL,,,,296,,2022,0,0,0,0,0,0,MONTGOMERY,101,00,00,,N,CWR,000-000-000,Q65104 CSXT 147 COMING NORTH OUT OF THE SHOPS. RAN THROUGH THE SOUTH DOUBLE SWITCH WHILE ENROUTE TO,TRACK N14 TO MAKE THEIR DOUBLE OVER. CREW THEN PULLED TRACK N14 DOWN TOWARDS THE INTERCHANGE FOR HEA,D ROOM. 3 ENGINES AND 7 CARS MADE IT OVER THE SWITCH BEFORE DERAILING THE 8-10TH CAR IN THE CUT.,,,,,,,,,,,,,0,32.39635,-86.314904,2,5,,,,M AND M
22,05,CSX,000205207,,,,,22,05,CSX,000205207,,,22,05,26,11,36,PM,12,0,0,0,0,,BIRMINGHAM,0389.0,01,68,4,1,010,E,,1,0,5,N,INBOUND,1,0000.0,2,BRCX,001035,001,N,,,000,N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,38470,856,H318,,0,2,0,2,H318,2,1,010,108764,,01C073,0,000000,0,0,0,0,0,,,,,1,3,,CL,,,,330,,2022,0,0,0,0,0,0,JEFFERSON,073,00,00,,N,CWR,000-000-000,FOREMAN ON THE Y22026 KICKED BRCX 1035 INTO AN OPEN S11 AFTER HAVING A JOB BRIEFING WITH THE Y38326,THAT THE TRACK WAS CLEAR.  THE SINGLE LOADED NON DANGEROUS TANK CAR ROLLED OUT OF S11 ROLLING INTO T,HE SIDE OF THE Y29726 WHO WAS SHOVING SOME CARS OFF INTO R02.  THE IMPACT DERAILED 3 CARS TURNING A,LOADED AUTO RACK ONTO IT SIDE.,,,,,,,,,,,,0,33.543615,-86.790111,2,5,,,,BOYLES TERMINAL
22,05,CSX,000205207,,,,,22,05,CSX,000205207,,,22,05,26,11,36,PM,12,0,0,0,0,,BIRMINGHAM,0389.0,01,68,4,1,010,E,Y297,1,0,7,Y,INBOUND,1,0000.0,2,TTGX,993344,006,Y,,,000,,1,0,0,0,0,0,0,0,0,0,20,0,6,0,0,2,0,0,0,0,69438,0,H318,,0,0,0,2,H318,2,1,010,108764,,01C073,2,000000,0,1,0,1,0,05,36,05,36,3,3,,CL,,,,330,,2022,0,2,0,0,0,0,JEFFERSON,073,00,00,,N,CWR,000-000-000,FOREMAN ON THE Y22026 KICKED BRCX 1035 INTO AN OPEN S11 AFTER HAVING A JOB BRIEFING WITH THE Y38326,THAT THE TRACK WAS CLEAR.  THE SINGLE LOADED NON DANGEROUS TANK CAR ROLLED OUT OF S11 ROLLING INTO T,HE SIDE OF THE Y29726 WHO WAS SHOVING SOME CARS OFF INTO R02.  THE IMPACT DERAILED 3 CARS TURNING A,LOADED AUTO RACK ONTO IT SIDE.,,,,,,,,,,,,3,33.543615,-86.790111,2,5,,,,BOYLES TERMINAL
22,05,CSX,000204768,,,,,22,05,CSX,000204768,,637876E,22,05,06,9,35,PM,07,0,0,0,0,,DOTHAN,0780.4,01,65,4,1,000,E,Q650,1,10353,1,Y,SINGLE MAIN TRACK,2,0003.1,1,ATW,210047,103,N,,,000,N,2,0,0,0,0,0,0,0,0,0,46,0,149,0,0,0,0,2,0,0,13498,958,M301,,0,1,0,1,M301,1,2,000,14456,,01C069,1,000000,0,1,0,1,0,11,,11,,1,3,,CL,,,,160,,2022,0,0,0,0,0,1,HOUSTON,069,,,,N,OTH,000-000-000,"Q65005 WAS STOPPED WAITING TO COME INTO DOTHAN YARD,  A SEMI TRUCK RAN INTO THE SIDE OF TRAIN DERAIL",ING 2 CARS. .  PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,,,,,,,,,,,,,0,31.217162,-85.3503,2,2,,,,DOTHAN
